"seqID","rmax","topt","ctmin","ctmax","e","eh","q10","thermal_safety_margin","thermal_tolerance","breadth","skewness","model_name","Domain","Phylum","Class","Order","Family","Genus","Species","temperature_of_isolation","Area","Site_initials","metric","Seasonality","MMTR_sd","MAT","MATR","MMTR","MATmax","MMTmax","MATmin","MMTmin","MATmax_sd","MATmin_sd","Isothermality","Site","Climate profile","Annual_precipitation","Precipitation_seasonality","MAPmax","MAPmin","GC%","Total length","subopt_slope","superopt_slope"
"150",0.610471843304064,19.715,-1.502,40.933,0,0.916552752026801,0,21.218,42.435,10.512,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.65,6508476,0.028772769161713,-0.0287714131069877
"151",0.65650533255546,23.423,7.408,39.439,0,1.41322163641399,0,16.016,32.031,8.779,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E migulae_B",15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,59.69,6423646,0.0409931522045245,-0.0409905926920242
"152",0.941574905545501,23.078,4.072,42.084,0,1.40050094786473,0,19.006,38.012,10.374,0,"model average","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,37.02,4662448,0.0495409294720352,-0.0495409294720352
"153",0.813003044202648,20.836,-1.837,43.509,0,0.708297351951388,0,22.673,45.346,12.026,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,58.89,6938378,0.0358577622812441,-0.0358577622812441
"154",0.57800716808275,23.343,5.859,40.827,0,2.00876544951873,0,17.484,34.968,9.565,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,58.89,6939116,0.0330592065936142,-0.0330592065936142
"155",0.717636176382336,25.626,5.904,45.349,0,1.23857347350146,0,19.723,39.445,10.788,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,58.89,6936443,0.0363875964092047,-0.0363857514770743
"156",0.844443441014097,27.719,7.275,48.163,0,0.83537263435128,0,20.444,40.888,11.171,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.35,6525576,0.0413051966843131,-0.0413051966843131
"157",0.996452116309813,25.092,9.504,40.679,0,2.24760855408528,0,15.587,31.175,8.509,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.41,6058597,0.063924308205659,-0.0639284093353315
"158",0.659894264259063,27.024,3.649,50.4,0,0.697661400352707,0,23.376,46.751,12.758,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.41,6053607,0.0282307706634893,-0.0282295629816505
"159",1.11220301906054,21.868,0.280999999999999,43.455,0,0.719057976944992,0,21.587,43.174,11.784,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.41,6055931,0.0515218890564015,-0.0515218890564015
"160",0.602776469889973,26.371,4.757,47.985,0,0.827325941004021,0,21.614,43.228,11.818,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.41,6055184,0.0278882423378353,-0.0278882423378353
"161",0.831497358353286,23.301,6.698,39.903,0,1.73429005339774,0,16.602,33.205,9.08,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,59.97,5594078,0.0500811514999269,-0.0500841680733216
"162",0.802699306853049,23.774,5.596,41.952,0,1.73156187049251,0,18.178,36.356,9.931,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,58.94,6391489,0.044157735001268,-0.044157735001268
"163",0.797531771718574,25.12,4.784,45.456,0,0.933365976895617,0,20.336,40.672,11.101,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.55,6374157,0.0392177307100007,-0.0392177307100007
"164",0.806967188163016,22.166,4.682,39.649,0,0.930821938529593,0,17.483,34.967,9.547,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E kilonensis",15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,60.94,6297093,0.0461546092520599,-0.046157249222846
"166",0.581630431623567,24.845,5.777,43.913,0,0.905760191745657,0,19.068,38.136,10.411,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,58.68,6318401,0.0305029594935791,-0.0305029594935791
"167",0.844822155226529,24.135,1.622,46.648,0,0.695189051390216,0,22.513,45.026,12.29,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp001952855",15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,59.6,13091729,0.0375259696720352,-0.0375259696720352
"168",0.761822588540362,20.065,-4.888,45.017,0,0.704272354507623,0,24.952,49.905,11.874,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,58.68,6317699,0.0305303005065668,-0.0305315240678247
"169",0.796044031761227,15,-34.692,64.692,0,0.21747005852186,0,49.692,99.384,13.561,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp001952855",15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,60.42,6806225,0.0160195611317964,-0.0160195611317964
"170",0.839462288305689,22.347,2.657,42.038,0,0.856508943670365,0,19.691,39.381,10.767,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002840155",15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,60.86,4418978,0.0426339404929248,-0.0426317753443547
"171",0.641578855426209,26.934,5.33,48.537,0,0.705079610122016,0,21.603,43.207,11.791,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","Aeromonas rivipollensis",15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,61.73,4570654,0.0296972253020834,-0.0296985999826973
"172",0.561782998352076,22.779,3.792,41.766,0,0.883506398690713,0,18.987,37.974,10.372,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Shewanella","Shewanella sp002966515",15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,45.38,5105062,0.0295877704930782,-0.0295877704930782
"173",0.660544079490312,28.165,1.394,54.936,0.177940045308913,1.43200151505152,1.26275551048559,26.771,53.542,14.615,-1.2540614697426,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,58.99,6600286,0.0246738664782904,-0.0246738664782904
"174",0.742738981725839,19.512,-0.871000000000002,39.894,0,1.06041164679516,0,20.382,40.765,10.094,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,58.77,7521888,0.0364391395636481,-0.0364409273734589
"175",0.663808407470166,26.234,1.91,50.558,0,0.64489314091534,0,24.324,48.648,13.284,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","V","rate",610.4999145523,1.48871291169835,7.40092911594768,20.456,6.29616666666667,20.44,10.5924583333333,-0.016,4.29629166666667,7.3578366739095,4.65435294600812,30.7790705253552,"Valentine","Cold stable",588.816,3803.06494,446.73,0,59.83,6677017,0.0272902650661966,-0.0272902650661966
"176",0.725969980031996,19.864,-2.078,41.806,0,0.8477286206772,0,21.942,43.884,10.853,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003852235",15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,60.37,5911009,0.0330858618189771,-0.0330858618189771
"177",0.551692959474854,25.057,-5.211,55.325,0,0.726025741426334,0,30.268,60.536,16.52,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E cedrina",15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,60.93,6070913,0.0182269380030016,-0.0182269380030016
"178",0.716405591538789,22.639,5.416,39.862,0,0.9678419994483,0,17.223,34.446,9.425,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_AO",15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,60.1,5923549,0.0415958655018748,-0.0415958655018748
"179",0.78160693182456,26.027,10.446,41.608,0,1.50827650921739,0,15.581,31.162,8.504,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,59.8,6237842,0.050164105758588,-0.050164105758588
"180",0.514984753113607,20.978,-3.35,45.306,0,0.687865188247837,0,24.328,48.656,12.617,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,58.58,6868945,0.021168396625847,-0.0211683966258471
"181",0.929367346563206,27.824,6.491,49.158,0,0.621911030532554,0,21.334,42.667,11.649,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pantoea","Pantoea sp900115075",15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,58.07,11534464,0.0435647750697607,-0.0435627330347429
"182",0.914997518880549,32.721,16.934,48.509,0.186293686624748,1.01321246708596,1.28640239526938,15.788,31.575,8.633,-0.826918780461209,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E yamanorum",15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,60.66,6821537,0.0579589230937195,-0.0579552520192899
"183",0.845507170329239,29.548,11.086,48.011,0.375999336688202,2.09746346076235,1.65019229264174,18.463,36.925,10.114,-1.72146412407414,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,60.67,6614733,0.0457971601304972,-0.0457946796473617
"184",0.854093938361045,22.331,2.935,41.728,0,0.783396635830528,0,19.397,38.793,10.605,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E cedrina",15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,60.16,12761192,0.0440345400268635,-0.044032269854155
"185",0.633645426941115,23.9,6.855,40.944,0,1.61897151708876,0,17.044,34.089,9.304,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,58.76,7743327,0.0371748563767155,-0.0371770374877444
"186",0.809093473064683,20.243,1.41,39.076,0,1.05812349806199,0,18.833,37.666,10.29,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,59.08,7531643,0.0429614757640675,-0.0429614757640675
"187",0.668557009814782,23.742,4.9,42.583,0,1.59150273375979,0,18.841,37.683,10.295,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","Y","rate",859.082637534857,3.79811451163056,10.5631138734117,29.865,12.5751666666667,29.84,17.64775,-0.025,5.07258333333333,11.4399160687083,6.04756402436451,42.1067023829455,"Yosemite Mariposa Grove","Cold stable",718.176,5693.717777,529.24,0,59.69,6293804,0.035482274164886,-0.0354841574128115
"189",0.472763292956537,18.933,-10.979,48.845,0,0.550123043555784,0,29.912,59.824,12.096,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,59.99,5858238,0.0158051381705181,-0.0158051381705181
"190",0.490938758983194,25.665,2.147,49.182,0,0.762536260973518,0,23.517,47.035,12.851,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,60.82,5907140,0.0208750216422823,-0.0208759092989409
"191",0.605612974512753,24.511,5.08,43.943,0,1.19050428478609,0,19.432,38.863,10.647,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pantoea","Pantoea sp900115075",15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,54.59,4971816,0.0311673601210824,-0.0311657562017679
"192",0.740209389657712,24.834,7.026,42.641,0,1.23385805278535,0,17.807,35.615,9.724,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,60.25,5998545,0.0415661157714349,-0.0415684500285119
"193",0.682786441835709,24.411,9.591,39.23,0,1.58541616394563,0,14.819,29.639,8.127,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,59.84,5943258,0.046071959638037,-0.0460750686170261
"196",0.694471921573092,26.438,10.064,42.811,0,1.06883956511432,0,16.373,32.747,8.976,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter cancerogenus",15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,55.43,4990047,0.0424130891396783,-0.0424156795683804
"197",0.925964643924849,24.81,6.777,42.842,0,1.17488981467601,0,18.032,36.065,9.849,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,61.02,5886291,0.0513483415917955,-0.0513511892149983
"199",0.682911101401252,24.995,8.054,41.937,0,1.58731594930765,0,16.942,33.883,9.246,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_T",15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,61.05,6287437,0.0403111446432473,-0.0403087652816227
"200",0.728109646741229,24.51,7.537,41.483,0,1.33677832058294,0,16.973,33.946,9.311,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,61.02,5884185,0.0428981115148311,-0.0428981115148312
"202",0.489953993041267,26.019,9.17,42.868,0,1.2073967942562,0,16.849,33.698,9.196,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,60.26,6036913,0.029079114074501,-0.029079114074501
"203",0.448674644639422,25.391,6.64,44.142,0,1.10165602610612,0,18.751,37.502,10.262,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","ME","rate",935.631316849688,1.63672921752998,22.79544596832,33.333333332,10.68981481525,42.11111111,28.5138888891667,8.777777778,17.8240740739167,11.0156537183636,8.2615369570573,32.0694444470328,"Merced","Hot stable",284.939,2385.060297,154.83,0,60.26,6036961,0.0239280382187308,-0.0239280382187308
"205",0.717270664035827,24.2088879835902,6.00576531995991,42.411552680737,0,1.43103560279809,0,18.2026646971469,36.4057879345044,9.94330458734217,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp014268655",25,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.64,5844296,0.0394037153564278,-0.0394047067267166
"206",0.960504696691758,24.1889999245096,8.15700017418819,40.2210000335081,0,1.72518313763255,0,16.0320001089985,32.0639999174568,8.75700020337582,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp014268655",25,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.64,5845253,0.0599117210360798,-0.0599117196957005
